"","DateTime","count","DepDelay"
"10414","2007-10-16-1",14,38.3571428571429
"10415","2007-10-16-10",1258,8.00635930047695
"10416","2007-10-16-11",1261,5.61776367961935
"10417","2007-10-16-12",1303,6.43284727551804
"10418","2007-10-16-13",1244,5.11495176848875
"10419","2007-10-16-14",1235,6.61052631578947
"10420","2007-10-16-15",1235,7.24534412955466
"10421","2007-10-16-16",1319,5.3669446550417
"10422","2007-10-16-17",1343,6.88309754281459
"10423","2007-10-16-18",1205,7.35435684647303
"10424","2007-10-16-19",1206,9.6832504145937
"10425","2007-10-16-2",4,54.75
"10426","2007-10-16-20",826,11.2590799031477
"10427","2007-10-16-21",711,11.774964838256
"10428","2007-10-16-22",261,18.8620689655172
"10429","2007-10-16-23",63,20.5079365079365
"10430","2007-10-16-24",1,1
"10431","2007-10-16-3",2,71
"10432","2007-10-16-4",11,12.2727272727273
"10433","2007-10-16-5",390,-4.38717948717949
"10434","2007-10-16-6",1399,-1.05503931379557
"10435","2007-10-16-7",1284,0.439252336448598
"10436","2007-10-16-8",1322,2.76172465960666
"10437","2007-10-16-9",1293,5.67749419953596
"10438","2007-10-16-NA",325,NA
"10439","2007-10-17-",34,15.9705882352941
"10440","2007-10-17-1",8,12.25
"10441","2007-10-17-10",1262,3.97860538827258
"10442","2007-10-17-11",1306,4.35222052067381
"10443","2007-10-17-12",1270,6.67086614173228
"10444","2007-10-17-13",1270,7.00314960629921
"10445","2007-10-17-14",1243,9.75060337892196
"10446","2007-10-17-15",1227,9.78158109209454
"10447","2007-10-17-16",1287,11.2012432012432
"10448","2007-10-17-17",1341,12.3049962714392
"10449","2007-10-17-18",1226,14.7438825448613
"10450","2007-10-17-19",1224,13.8186274509804
"10451","2007-10-17-2",1,-8
"10452","2007-10-17-20",931,18.0182599355532
"10453","2007-10-17-21",721,15.6893203883495
"10454","2007-10-17-22",309,23.6569579288026
"10455","2007-10-17-23",104,28.5096153846154
"10456","2007-10-17-24",2,5.5
"10457","2007-10-17-3",1,-11
"10458","2007-10-17-4",8,-6.125
"10459","2007-10-17-5",458,-4.53056768558952
"10460","2007-10-17-6",1402,-2.47432239657632
"10461","2007-10-17-7",1339,-0.93427931292009
"10462","2007-10-17-8",1345,0.744237918215613
"10463","2007-10-17-9",1310,2.06641221374046
"10464","2007-10-17-NA",273,NA
"10465","2007-10-18-",90,119.255555555556
"10466","2007-10-18-1",25,149.28
"10467","2007-10-18-10",1271,7.24075531077891
"10468","2007-10-18-11",1328,9.53237951807229
"10469","2007-10-18-12",1287,8.66278166278166
"10470","2007-10-18-13",1261,10.0689928628073
"10471","2007-10-18-14",1221,11.6420966420966
"10472","2007-10-18-15",1213,15.2209398186315
"10473","2007-10-18-16",1296,17.1604938271605
"10474","2007-10-18-17",1315,16.9840304182509
"10475","2007-10-18-18",1152,20.5416666666667
"10476","2007-10-18-19",1187,24.4330244313395
"10477","2007-10-18-2",3,107.333333333333
"10478","2007-10-18-20",935,34.7048128342246
"10479","2007-10-18-21",764,34.630890052356
"10480","2007-10-18-22",443,59.0767494356659
"10481","2007-10-18-23",207,80.5990338164251
"10482","2007-10-18-24",2,97.5
"10483","2007-10-18-3",1,-9
"10484","2007-10-18-4",11,-6.72727272727273
"10485","2007-10-18-5",436,-4.26834862385321
"10486","2007-10-18-6",1397,-1.24624194702935
"10487","2007-10-18-7",1371,0.258935083880379
"10488","2007-10-18-8",1322,2.27382753403933
"10489","2007-10-18-9",1296,5.83024691358025
"10490","2007-10-18-NA",371,NA
"10491","2007-10-19-",79,99.9620253164557
"10492","2007-10-19-1",31,149.096774193548
"10493","2007-10-19-10",1264,7.93908227848101
"10494","2007-10-19-11",1306,10.343797856049
"10495","2007-10-19-12",1223,12.5372035977105
"10496","2007-10-19-13",1222,15.1873977086743
"10497","2007-10-19-14",1193,17.3889354568315
"10498","2007-10-19-15",1206,23.0522388059701
"10499","2007-10-19-16",1257,21.6356404136834
"10500","2007-10-19-17",1256,25.7229299363057
"10501","2007-10-19-18",1209,26.7460711331679
"10502","2007-10-19-19",1140,30.9578947368421
"10503","2007-10-19-2",11,136.909090909091
"10504","2007-10-19-20",976,39.7797131147541
"10505","2007-10-19-21",838,37.2040572792363
"10506","2007-10-19-22",422,54.3151658767773
"10507","2007-10-19-23",175,70.52
"10508","2007-10-19-24",8,84.625
"10509","2007-10-19-3",4,213.25
"10510","2007-10-19-4",11,-5.81818181818182
"10511","2007-10-19-5",394,-3.81979695431472
"10512","2007-10-19-6",1433,-1.30704815073273
"10513","2007-10-19-7",1320,1.76136363636364
"10514","2007-10-19-8",1368,2.88961988304094
"10515","2007-10-19-9",1294,6.09737248840804
"10516","2007-10-19-NA",568,NA
"10517","2007-10-2-",35,41.4285714285714
"10518","2007-10-2-1",7,35.2857142857143
"10519","2007-10-2-10",1250,4.6624
"10520","2007-10-2-11",1334,5.2976011994003
"10521","2007-10-2-12",1258,4.69793322734499
"10522","2007-10-2-13",1225,5.64244897959184
"10523","2007-10-2-14",1205,5.73360995850622
"10524","2007-10-2-15",1261,7.17922283901665
"10525","2007-10-2-16",1314,6.51065449010655
"10526","2007-10-2-17",1355,7.59188191881919
"10527","2007-10-2-18",1206,7.2379767827529
"10528","2007-10-2-19",1160,6.84827586206897
"10529","2007-10-2-2",2,-5.5
"10530","2007-10-2-20",890,9.95056179775281
"10531","2007-10-2-21",661,9.04841149773071
"10532","2007-10-2-22",273,20.0659340659341
"10533","2007-10-2-23",59,41.9830508474576
"10534","2007-10-2-3",1,-5
"10535","2007-10-2-4",13,-8.84615384615385
"10536","2007-10-2-5",435,-4.87816091954023
"10537","2007-10-2-6",1404,-1.13960113960114
"10538","2007-10-2-7",1315,-0.412927756653992
"10539","2007-10-2-8",1333,0.27906976744186
"10540","2007-10-2-9",1274,2.53767660910518
"10541","2007-10-2-NA",286,NA
"10542","2007-10-20-",37,22.8108108108108
"10543","2007-10-20-1",10,16.8
"10544","2007-10-20-10",1148,4.40418118466899
"10545","2007-10-20-11",1213,5.29348722176422
"10546","2007-10-20-12",1189,4.89571068124474
"10547","2007-10-20-13",1175,4.84
"10548","2007-10-20-14",1138,4.35588752196837
"10549","2007-10-20-15",1075,4.48
"10550","2007-10-20-16",1109,3.83588818755636
"10551","2007-10-20-17",1108,5.5586642599278
"10552","2007-10-20-18",909,4.003300330033
"10553","2007-10-20-19",767,5.35462842242503
"10554","2007-10-20-2",3,36.3333333333333
"10555","2007-10-20-20",459,7.96732026143791
"10556","2007-10-20-21",433,5.29792147806005
"10557","2007-10-20-22",158,9.91139240506329
"10558","2007-10-20-23",50,19.14
"10559","2007-10-20-24",3,2.33333333333333
"10560","2007-10-20-4",8,-7.5
"10561","2007-10-20-5",338,-3.15680473372781
"10562","2007-10-20-6",1123,-0.499554764024933
"10563","2007-10-20-7",1103,-0.818676337262013
"10564","2007-10-20-8",1238,1.63489499192246
"10565","2007-10-20-9",1209,3.06699751861042
"10566","2007-10-20-NA",145,NA
"10567","2007-10-21-",62,38.4354838709677
"10568","2007-10-21-1",10,71.4
"10569","2007-10-21-10",1260,2.18412698412698
"10570","2007-10-21-11",1307,5.3504208110176
"10571","2007-10-21-12",1224,5.45588235294118
"10572","2007-10-21-13",1313,6.62147753236862
"10573","2007-10-21-14",1223,8.84709730171709
"10574","2007-10-21-15",1253,9.83719074221868
"10575","2007-10-21-16",1322,10.9455370650529
"10576","2007-10-21-17",1292,11.4434984520124
"10577","2007-10-21-18",1206,14.9112769485904
"10578","2007-10-21-19",1237,19.9854486661277
"10579","2007-10-21-2",8,166.25
"10580","2007-10-21-20",934,24.441113490364
"10581","2007-10-21-21",780,23.2525641025641
"10582","2007-10-21-22",400,37.9475
"10583","2007-10-21-23",136,41.6176470588235
"10584","2007-10-21-24",1,7
"10585","2007-10-21-3",3,197.333333333333
"10586","2007-10-21-4",4,35
"10587","2007-10-21-5",309,-4.23624595469256
"10588","2007-10-21-6",966,-2.05072463768116
"10589","2007-10-21-7",1042,-0.452975047984645
"10590","2007-10-21-8",1228,-0.456840390879479
"10591","2007-10-21-9",1224,0.780228758169935
"10592","2007-10-21-NA",114,NA
"10593","2007-10-22-",59,73.3559322033898
"10594","2007-10-22-1",14,64
"10595","2007-10-22-10",1298,7.58012326656394
"10596","2007-10-22-11",1300,9.02230769230769
"10597","2007-10-22-12",1249,10.2738190552442
"10598","2007-10-22-13",1346,11.8083209509658
"10599","2007-10-22-14",1232,14.0422077922078
"10600","2007-10-22-15",1243,14.3073209975865
"10601","2007-10-22-16",1306,13.8568147013783
"10602","2007-10-22-17",1322,15.7866868381241
"10603","2007-10-22-18",1197,17.9323308270677
"10604","2007-10-22-19",1268,22.0094637223975
"10605","2007-10-22-2",3,0
"10606","2007-10-22-20",958,26.562630480167
"10607","2007-10-22-21",734,27.2534059945504
"10608","2007-10-22-22",369,40.0785907859079
"10609","2007-10-22-23",160,58.1875
"10610","2007-10-22-3",1,-5
"10611","2007-10-22-4",11,-6.72727272727273
"10612","2007-10-22-5",399,-3.86967418546366
"10613","2007-10-22-6",1441,-0.821651630811936
"10614","2007-10-22-7",1311,2.10907704042716
"10615","2007-10-22-8",1392,3.74137931034483
"10616","2007-10-22-9",1289,4.83087664856478
"10617","2007-10-22-NA",224,NA
"10618","2007-10-23-",45,54.2222222222222
"10619","2007-10-23-1",6,35.1666666666667
"10620","2007-10-23-10",1228,4.62052117263844
"10621","2007-10-23-11",1292,3.97523219814242
"10622","2007-10-23-12",1223,4.00327064595258
"10623","2007-10-23-13",1246,6.4446227929374
"10624","2007-10-23-14",1216,8.0764802631579
"10625","2007-10-23-15",1226,10.3743882544861
"10626","2007-10-23-16",1282,7.84867394695788
"10627","2007-10-23-17",1270,11.2299212598425
"10628","2007-10-23-18",1175,14.6365957446809
"10629","2007-10-23-19",1183,14.8047337278107
"10630","2007-10-23-2",3,20.3333333333333
"10631","2007-10-23-20",854,20.2728337236534
"10632","2007-10-23-21",690,22.8188405797101
"10633","2007-10-23-22",336,41.1041666666667
"10634","2007-10-23-23",118,67.3728813559322
"10635","2007-10-23-24",1,1
"10636","2007-10-23-3",1,-7
"10637","2007-10-23-4",11,-8
"10638","2007-10-23-5",441,-4.86167800453515
"10639","2007-10-23-6",1384,-1.53323699421965
"10640","2007-10-23-7",1321,0.20666161998486
"10641","2007-10-23-8",1326,0.992458521870287
"10642","2007-10-23-9",1313,2.51180502665651
"10643","2007-10-23-NA",335,NA
"10644","2007-10-24-",52,46.3461538461538
"10645","2007-10-24-1",8,30.375
"10646","2007-10-24-10",1303,3.98695318495779
"10647","2007-10-24-11",1295,4.28416988416988
"10648","2007-10-24-12",1269,6.68636721828211
"10649","2007-10-24-13",1270,7.54488188976378
"10650","2007-10-24-14",1184,9.875
"10651","2007-10-24-15",1221,13.5733005733006
"10652","2007-10-24-16",1279,13.7928068803753
"10653","2007-10-24-17",1277,17.1879404855129
"10654","2007-10-24-18",1242,20.5064412238325
"10655","2007-10-24-19",1189,20.2304457527334
"10656","2007-10-24-2",1,-5
"10657","2007-10-24-20",910,26.8593406593407
"10658","2007-10-24-21",757,27.2853368560106
"10659","2007-10-24-22",351,40.6495726495726
"10660","2007-10-24-23",137,59.1897810218978
"10661","2007-10-24-24",2,136.5
"10662","2007-10-24-3",1,-5
"10663","2007-10-24-4",13,-8.30769230769231
"10664","2007-10-24-5",452,-4.76991150442478
"10665","2007-10-24-6",1378,-2.76342525399129
"10666","2007-10-24-7",1315,-0.27680608365019
"10667","2007-10-24-8",1382,0.301736613603473
"10668","2007-10-24-9",1295,3.04710424710425
"10669","2007-10-24-NA",320,NA
"10670","2007-10-25-",43,42.2093023255814
"10671","2007-10-25-1",10,37
"10672","2007-10-25-10",1311,5.59420289855072
"10673","2007-10-25-11",1356,5.69690265486726
"10674","2007-10-25-12",1247,6.46832397754611
"10675","2007-10-25-13",1295,7.77297297297297
"10676","2007-10-25-14",1253,12.0790103750998
"10677","2007-10-25-15",1226,11.3458401305057
"10678","2007-10-25-16",1320,12.869696969697
"10679","2007-10-25-17",1363,14.452677916361
"10680","2007-10-25-18",1236,16.5105177993528
"10681","2007-10-25-19",1210,16.9768595041322
"10682","2007-10-25-2",4,38.25
"10683","2007-10-25-20",974,24.4240246406571
"10684","2007-10-25-21",753,22.3187250996016
"10685","2007-10-25-22",386,32.5854922279793
"10686","2007-10-25-23",146,47.0547945205479
"10687","2007-10-25-24",1,1
"10688","2007-10-25-4",12,-5.75
"10689","2007-10-25-5",432,-4.40046296296296
"10690","2007-10-25-6",1402,-1.53495007132668
"10691","2007-10-25-7",1326,0.121417797888386
"10692","2007-10-25-8",1404,1.83831908831909
"10693","2007-10-25-9",1276,3.05172413793103
"10694","2007-10-25-NA",223,NA
"10695","2007-10-26-",75,81.1733333333333
"10696","2007-10-26-1",12,132.833333333333
"10697","2007-10-26-10",1299,7.08160123171671
"10698","2007-10-26-11",1326,7.36349924585219
"10699","2007-10-26-12",1254,8.3859649122807
"10700","2007-10-26-13",1288,10.2686335403727
"10701","2007-10-26-14",1202,10.4608985024958
"10702","2007-10-26-15",1244,15.3890675241158
"10703","2007-10-26-16",1306,16.8039816232772
"10704","2007-10-26-17",1349,17.1816160118606
"10705","2007-10-26-18",1210,19.8793388429752
"10706","2007-10-26-19",1184,22.3293918918919
"10707","2007-10-26-2",6,175.333333333333
"10708","2007-10-26-20",930,28.6569892473118
"10709","2007-10-26-21",808,30.8304455445545
"10710","2007-10-26-22",403,48.8535980148883
"10711","2007-10-26-23",178,68.9494382022472
"10712","2007-10-26-24",5,71
"10713","2007-10-26-3",2,11.5
"10714","2007-10-26-4",11,-6.45454545454545
"10715","2007-10-26-5",415,-4.29156626506024
"10716","2007-10-26-6",1453,-0.265657260839642
"10717","2007-10-26-7",1331,0.306536438767844
"10718","2007-10-26-8",1357,1.08327192336035
"10719","2007-10-26-9",1296,3.96141975308642
"10720","2007-10-26-NA",272,NA
"10721","2007-10-27-",36,13.1666666666667
"10722","2007-10-27-1",7,50.8571428571429
"10723","2007-10-27-10",1156,3.47058823529412
"10724","2007-10-27-11",1177,5.19881053525913
"10725","2007-10-27-12",1172,4.73720136518771
"10726","2007-10-27-13",1165,5.84892703862661
"10727","2007-10-27-14",1105,6.8289592760181
"10728","2007-10-27-15",1063,7.48824082784572
"10729","2007-10-27-16",1125,7.49422222222222
"10730","2007-10-27-17",1074,9.67039106145251
"10731","2007-10-27-18",948,10.0495780590717
"10732","2007-10-27-19",793,8.59520807061791
"10733","2007-10-27-2",1,0
"10734","2007-10-27-20",505,10.1148514851485
"10735","2007-10-27-21",415,8.42409638554217
"10736","2007-10-27-22",167,13.6347305389222
"10737","2007-10-27-23",63,16.4761904761905
"10738","2007-10-27-3",2,3
"10739","2007-10-27-4",6,-6
"10740","2007-10-27-5",346,-4.2514450867052
"10741","2007-10-27-6",1150,-2.07217391304348
"10742","2007-10-27-7",1118,-0.33005366726297
"10743","2007-10-27-8",1261,0.346550356859635
"10744","2007-10-27-9",1198,1.52504173622704
"10745","2007-10-27-NA",92,NA
"10746","2007-10-28-",57,46.5614035087719
"10747","2007-10-28-1",12,185.833333333333
"10748","2007-10-28-10",1234,3.09562398703404
"10749","2007-10-28-11",1303,3.59861857252494
"10750","2007-10-28-12",1223,6.35077677841374
"10751","2007-10-28-13",1312,6.11737804878049
"10752","2007-10-28-14",1237,7.89248181083266
"10753","2007-10-28-15",1244,9.11012861736334
"10754","2007-10-28-16",1342,10.3248882265276
"10755","2007-10-28-17",1342,9.60357675111774
"10756","2007-10-28-18",1246,12.0176565008026
"10757","2007-10-28-19",1182,13.1379018612521
"10758","2007-10-28-2",5,57.2
"10759","2007-10-28-20",944,17.1175847457627
"10760","2007-10-28-21",743,19.6769851951548
"10761","2007-10-28-22",361,27
"10762","2007-10-28-23",130,39.9769230769231
"10763","2007-10-28-3",1,-2
"10764","2007-10-28-4",3,-4
"10765","2007-10-28-5",290,-4.19310344827586
"10766","2007-10-28-6",1009,-1.34886025768087
"10767","2007-10-28-7",1012,-1.24209486166008
"10768","2007-10-28-8",1241,-0.144238517324738
"10769","2007-10-28-9",1211,0.581337737407102
"10770","2007-10-28-NA",123,NA
"10771","2007-10-29-",40,27.125
"10772","2007-10-29-1",5,16.6
"10773","2007-10-29-10",1291,3.31138652207591
"10774","2007-10-29-11",1362,4.5
"10775","2007-10-29-12",1245,4.27951807228916
"10776","2007-10-29-13",1349,4.45959970348406
"10777","2007-10-29-14",1271,5.53029110936271
"10778","2007-10-29-15",1268,5.89905362776025
"10779","2007-10-29-16",1390,5.07697841726619
"10780","2007-10-29-17",1367,5.80395025603511
"10781","2007-10-29-18",1243,5.04987932421561
"10782","2007-10-29-19",1199,5.49291075896581
"10783","2007-10-29-2",1,9
"10784","2007-10-29-20",879,8.71672354948806
"10785","2007-10-29-21",688,7.99273255813953
"10786","2007-10-29-22",288,14.6111111111111
"10787","2007-10-29-23",103,18.8349514563107
"10788","2007-10-29-24",1,9
"10789","2007-10-29-3",2,-0.5
"10790","2007-10-29-4",11,-6.09090909090909
"10791","2007-10-29-5",409,-4.49877750611247
"10792","2007-10-29-6",1431,-1.40531097134871
"10793","2007-10-29-7",1359,0.141280353200883
"10794","2007-10-29-8",1388,0.979827089337176
"10795","2007-10-29-9",1324,2.75226586102719
"10796","2007-10-29-NA",183,NA
"10797","2007-10-3-",43,20.3023255813953
"10798","2007-10-3-1",8,69.875
"10799","2007-10-3-10",1314,1.92313546423135
"10800","2007-10-3-11",1340,1.53283582089552
"10801","2007-10-3-12",1279,2.1704456606724
"10802","2007-10-3-13",1293,3.42382057231245
"10803","2007-10-3-14",1226,3.82463295269168
"10804","2007-10-3-15",1274,6.72135007849294
"10805","2007-10-3-16",1349,5.16160118606375
"10806","2007-10-3-17",1356,4.68362831858407
"10807","2007-10-3-18",1266,5.71484992101106
"10808","2007-10-3-19",1189,6.026913372582
"10809","2007-10-3-2",1,1
"10810","2007-10-3-20",851,7.7027027027027
"10811","2007-10-3-21",684,9.39327485380117
"10812","2007-10-3-22",281,22.5658362989324
"10813","2007-10-3-23",81,30.3456790123457
"10814","2007-10-3-24",1,1
"10815","2007-10-3-3",1,-9
"10816","2007-10-3-4",10,-7.6
"10817","2007-10-3-5",444,-5.17117117117117
"10818","2007-10-3-6",1419,-1.89288231148696
"10819","2007-10-3-7",1335,-1.47940074906367
"10820","2007-10-3-8",1374,1.71542940320233
"10821","2007-10-3-9",1321,0.741862225586677
"10822","2007-10-3-NA",146,NA
"10823","2007-10-30-",29,4.17241379310345
"10824","2007-10-30-1",5,11.4
"10825","2007-10-30-10",1246,0.136436597110754
"10826","2007-10-30-11",1319,0.0363912054586808
"10827","2007-10-30-12",1232,0.143668831168831
"10828","2007-10-30-13",1317,1.40622627182992
"10829","2007-10-30-14",1243,1.09654062751408
"10830","2007-10-30-15",1246,1.57303370786517
"10831","2007-10-30-16",1352,0.973372781065089
"10832","2007-10-30-17",1327,0.991710625470987
"10833","2007-10-30-18",1236,2.14239482200647
"10834","2007-10-30-19",1109,0.886384129846709
"10835","2007-10-30-2",4,35.5
"10836","2007-10-30-20",829,4.42581423401689
"10837","2007-10-30-21",645,4.35968992248062
"10838","2007-10-30-22",240,14.7291666666667
"10839","2007-10-30-23",86,62.1395348837209
"10840","2007-10-30-3",1,-1
"10841","2007-10-30-4",15,-5.8
"10842","2007-10-30-5",481,-5.50935550935551
"10843","2007-10-30-6",1421,-3.65587614356087
"10844","2007-10-30-7",1305,-2.19616858237548
"10845","2007-10-30-8",1364,-1.55425219941349
"10846","2007-10-30-9",1309,-1.03208556149733
"10847","2007-10-30-NA",122,NA
"10848","2007-10-31-",34,4.02941176470588
"10849","2007-10-31-1",7,64.7142857142857
"10850","2007-10-31-10",1214,0.266886326194399
"10851","2007-10-31-11",1290,0.761240310077519
"10852","2007-10-31-12",1230,2.07560975609756
"10853","2007-10-31-13",1276,3.8628526645768
"10854","2007-10-31-14",1239,2.57788539144471
"10855","2007-10-31-15",1218,3.01395730706076
"10856","2007-10-31-16",1376,2.74273255813953
"10857","2007-10-31-17",1316,1.76367781155015
"10858","2007-10-31-18",1203,0.650041562759767
"10859","2007-10-31-19",1099,1.40855323020928
"10860","2007-10-31-2",1,-9
"10861","2007-10-31-20",843,4.69750889679715
"10862","2007-10-31-21",652,3.17944785276074
"10863","2007-10-31-22",241,8.30290456431535
"10864","2007-10-31-23",79,18.3417721518987
"10865","2007-10-31-24",1,1
"10866","2007-10-31-4",15,-6.4
"10867","2007-10-31-5",483,-5.69151138716356
"10868","2007-10-31-6",1417,-3.31898376852505
"10869","2007-10-31-7",1249,-2.30104083266613
"10870","2007-10-31-8",1358,-1.41089837997055
"10871","2007-10-31-9",1291,0.826491092176607
"10872","2007-10-31-NA",196,NA
"10873","2007-10-4-",51,22.8235294117647
"10874","2007-10-4-1",10,53.7
"10875","2007-10-4-10",1293,3.30935808197989
"10876","2007-10-4-11",1338,4.08968609865471
"10877","2007-10-4-12",1235,4.92550607287449
"10878","2007-10-4-13",1373,7.02840495265841
"10879","2007-10-4-14",1239,7.53107344632768
"10880","2007-10-4-15",1275,7.74980392156863
"10881","2007-10-4-16",1359,8.0485651214128
"10882","2007-10-4-17",1372,8.78425655976676
"10883","2007-10-4-18",1243,9.63958165728077
"10884","2007-10-4-19",1197,11.3057644110276
"10885","2007-10-4-2",5,104.2
"10886","2007-10-4-20",925,16.1859459459459
"10887","2007-10-4-21",743,15.3337819650067
"10888","2007-10-4-22",325,27.9415384615385
"10889","2007-10-4-23",127,37.5669291338583
"10890","2007-10-4-24",1,15
"10891","2007-10-4-3",1,181
"10892","2007-10-4-4",9,-7.11111111111111
"10893","2007-10-4-5",441,-4.53968253968254
"10894","2007-10-4-6",1448,-2.22444751381215
"10895","2007-10-4-7",1338,-1.1203288490284
"10896","2007-10-4-8",1386,0.0555555555555556
"10897","2007-10-4-9",1320,2.11060606060606
"10898","2007-10-4-NA",121,NA
"10899","2007-10-5-",65,61.0923076923077
"10900","2007-10-5-1",6,55.6666666666667
"10901","2007-10-5-10",1350,5.33555555555556
"10902","2007-10-5-11",1337,5.93044128646223
"10903","2007-10-5-12",1232,5.76461038961039
"10904","2007-10-5-13",1280,8.17734375
"10905","2007-10-5-14",1244,10.1832797427653
"10906","2007-10-5-15",1289,13.7028704422033
"10907","2007-10-5-16",1305,13.3624521072797
"10908","2007-10-5-17",1332,13.292042042042
"10909","2007-10-5-18",1228,16.7166123778502
"10910","2007-10-5-19",1251,17.9840127897682
"10911","2007-10-5-2",3,17.6666666666667
"10912","2007-10-5-20",943,23.9300106044539
"10913","2007-10-5-21",780,24.9525641025641
"10914","2007-10-5-22",363,36.9118457300276
"10915","2007-10-5-23",159,39.6792452830189
"10916","2007-10-5-24",1,1
"10917","2007-10-5-3",2,53.5
"10918","2007-10-5-4",9,-4.77777777777778
"10919","2007-10-5-5",406,-4.16748768472906
"10920","2007-10-5-6",1464,-1.45013661202186
"10921","2007-10-5-7",1317,0.845102505694761
"10922","2007-10-5-8",1390,1.68129496402878
"10923","2007-10-5-9",1287,2.09324009324009
"10924","2007-10-5-NA",170,NA
"10925","2007-10-6-",36,3.47222222222222
"10926","2007-10-6-1",6,78.5
"10927","2007-10-6-10",1166,6.21355060034305
"10928","2007-10-6-11",1154,6.39861351819757
"10929","2007-10-6-12",1198,6.87813021702838
"10930","2007-10-6-13",1220,7.73606557377049
"10931","2007-10-6-14",1107,6.63143631436314
"10932","2007-10-6-15",1109,6.23715058611362
"10933","2007-10-6-16",1129,4.80425155004429
"10934","2007-10-6-17",1105,4.79547511312217
"10935","2007-10-6-18",919,4.05875952121872
"10936","2007-10-6-19",756,4.23015873015873
"10937","2007-10-6-2",2,-9
"10938","2007-10-6-20",491,5.87576374745418
"10939","2007-10-6-21",396,4.1010101010101
"10940","2007-10-6-22",167,8.87425149700599
"10941","2007-10-6-23",64,16.78125
"10942","2007-10-6-3",1,-4
"10943","2007-10-6-4",6,-9.16666666666667
"10944","2007-10-6-5",355,-4.09577464788732
"10945","2007-10-6-6",1136,-0.810739436619718
"10946","2007-10-6-7",1102,-0.228675136116152
"10947","2007-10-6-8",1236,2.32443365695793
"10948","2007-10-6-9",1193,3.10729253981559
"10949","2007-10-6-NA",126,NA
"10950","2007-10-7-",62,24.3870967741935
"10951","2007-10-7-1",9,44.8888888888889
"10952","2007-10-7-10",1264,1.24841772151899
"10953","2007-10-7-11",1311,1.66437833714722
"10954","2007-10-7-12",1252,3.40575079872204
"10955","2007-10-7-13",1253,3.85634477254589
"10956","2007-10-7-14",1266,6.97551342812006
"10957","2007-10-7-15",1242,7.01368760064412
"10958","2007-10-7-16",1325,8.29811320754717
"10959","2007-10-7-17",1344,10.6949404761905
"10960","2007-10-7-18",1209,11.8817204301075
"10961","2007-10-7-19",1224,12.0972222222222
"10962","2007-10-7-2",2,-6
"10963","2007-10-7-20",949,15.3730242360379
"10964","2007-10-7-21",728,15.407967032967
"10965","2007-10-7-22",341,24.3636363636364
"10966","2007-10-7-23",124,33.758064516129
"10967","2007-10-7-24",1,7
"10968","2007-10-7-3",2,156.5
"10969","2007-10-7-4",5,42.4
"10970","2007-10-7-5",307,-5.01954397394137
"10971","2007-10-7-6",975,-2.43282051282051
"10972","2007-10-7-7",1032,-2.0765503875969
"10973","2007-10-7-8",1240,-0.80241935483871
"10974","2007-10-7-9",1252,1.84584664536741
"10975","2007-10-7-NA",161,NA
"10976","2007-10-8-",38,44
"10977","2007-10-8-1",10,89
"10978","2007-10-8-10",1282,6.15990639625585
"10979","2007-10-8-11",1318,6.19423368740516
"10980","2007-10-8-12",1239,8.6408393866021
"10981","2007-10-8-13",1334,11.0314842578711
"10982","2007-10-8-14",1260,11.8531746031746
"10983","2007-10-8-15",1251,12.2150279776179
"10984","2007-10-8-16",1346,13.1567607726597
"10985","2007-10-8-17",1279,13.3072713057076
"10986","2007-10-8-18",1256,18.6520700636943
"10987","2007-10-8-19",1251,18.4188649080735
"10988","2007-10-8-2",2,0.5
"10989","2007-10-8-20",923,22.4669555796316
"10990","2007-10-8-21",770,23.3376623376623
"10991","2007-10-8-22",369,35.230352303523
"10992","2007-10-8-23",126,34.2222222222222
"10993","2007-10-8-24",1,1
"10994","2007-10-8-3",2,76.5
"10995","2007-10-8-4",10,-4.8
"10996","2007-10-8-5",408,-4.22303921568627
"10997","2007-10-8-6",1435,-0.813937282229965
"10998","2007-10-8-7",1323,0.560090702947846
"10999","2007-10-8-8",1387,2.37923576063446
"11000","2007-10-8-9",1328,5.2816265060241
"11001","2007-10-8-NA",189,NA
"11002","2007-10-9-",68,150.352941176471
"11003","2007-10-9-1",23,154.608695652174
"11004","2007-10-9-10",1251,2.99760191846523
"11005","2007-10-9-11",1342,2.72950819672131
"11006","2007-10-9-12",1223,2.04824202780049
"11007","2007-10-9-13",1243,3.94368463395012
"11008","2007-10-9-14",1178,4.78438030560272
"11009","2007-10-9-15",1153,7.42411101474415
"11010","2007-10-9-16",1225,11.1820408163265
"11011","2007-10-9-17",1225,14.0824489795918
"11012","2007-10-9-18",1157,18.7649092480553
"11013","2007-10-9-19",1098,18.5765027322404
"11014","2007-10-9-2",16,240.5625
"11015","2007-10-9-20",805,24.0732919254658
"11016","2007-10-9-21",726,32.7079889807163
"11017","2007-10-9-22",362,63.9585635359116
"11018","2007-10-9-23",136,122.977941176471
"11019","2007-10-9-24",2,30
"11020","2007-10-9-3",6,179.666666666667
"11021","2007-10-9-4",8,-6.75
"11022","2007-10-9-5",450,-4.64666666666667
"11023","2007-10-9-6",1416,-1.17231638418079
"11024","2007-10-9-7",1310,-0.680152671755725
"11025","2007-10-9-8",1394,0.386657101865136
"11026","2007-10-9-9",1297,1.50424055512722
"11027","2007-10-9-NA",442,NA
"11028","2007-11-1-",48,44.7708333333333
